"Variable","Lasso_Beta","Ridge_Beta","Enet_Beta"
"g__Lactiplantibacillus",0,-0.0143633579987036,0
"g__Lactobacillus",0.320083191898329,0.0365909566679657,0.402148868420568
"g__Latilactobacillus",0.400363849102703,0.0427358054596919,0.354652886125149
"g__Leuconostoc_B",0,-0.0148690104653324,0.0838438942458113
"g__Levilactobacillus",0,0.052938737558137,0
"g__Ligilactobacillus",-0.00540518338960364,-0.00707732263348403,-0.0901674588546117
"g__Limosilactobacillus",0,-0.00722641350976141,0
"g__Pediococcus",0,0.0182104224328736,0
"g__Weissella_A_338544",0,-0.05133819319282,0
"g__Weissella_A_338546",0,-0.0848528991591305,0
"g__Lactococcus_A_343306",0,0.0528639399189383,0
"g__Lactococcus_A_343473",-0.356590064558469,-0.0753958718048595,-0.398764195345709
"g__Lactococcus_A_346120",-0.114466988240519,-0.0261487330461682,-0.185351199423292
"g__Streptococcus",0,0.0135754732942957,0.000628831508174738
"`g__CAG-313`",0,-0.0414962874587883,0
"d__Bacteria_p__Firmicutes_D_c__Bacilli_o__RF39_f__UBA660_g__",0,0.035942298064342,0.03148258312279
"`g__CAG-302`",0,-0.0120954483373266,0
"`g__CAG-417`",0,0.0388899297768416,0.0125341324555706
"`g__CAG-628`",0,0.0263847485698939,0
"`g__CAG-710`",0,0.0527439897376673,0
"g__Coprosoma",0,0.0723175196442029,0
"g__Onthocola_B",0,0.0514102920925641,0
"g__RUG13038",0.205840907410388,0.100653421985954,0.169075011560321
"g__Scybalousia",0,0.0947023542035057,0
"g__UBA2730",0,0.0527306911500893,0
"g__UBA3789",0,-0.0223688052764164,0
"g__UBA5026",0,-0.0477507959490241,0
"g__UBA6985",0,0.169489539647614,0
"g__UMGS1449",0.424933160852698,0.0886899268882985,0.225030575212448
"g__UMGS872",0.58349834791897,0.213288330888371,0.545749349469835
"`g__CAG-345`",0,-0.188181226846702,0
"g__Scatoplasma",0,-0.114581473953683,0
"g__Enteromonas",0,0.0448602688674067,0
"g__Gemella",0.0526720360453402,0.0407874530342481,0.049198382171528
"g__Staphylococcus",0,-0.00932343299506375,0
"g__DTU012",0,-0.0121262482852047,0
"g__DTU014",0,-0.00703469738544807,0
"g__Cetobacterium_A",0,-0.0130018554997615,0
"g__Fusobacterium_A",0,0.0145301458863627,0
"g__Fusobacterium_B",0,0.0526046416838897,0
"g__Fusobacterium_C",0,-0.0238610071862449,0
"g__Leptotrichia_A_993758",0,0.0527027671146433,0
"g__Sneathia",0,-0.0735936829888946,0
"`g__GWA2-37-10`",0,-0.00882836800886516,0
"g__Nanogingivalis",-0.0728587120123346,0.0113450006215248,-0.642076990533974
"g__Nanosynbacter",0,-0.108016659277221,-0.0877446055125224
"g__Nanosyncoccus",0,0.0526432088545413,0
"g__Saccharimonas",-0.52188600095945,-0.138823556709643,-0.438601870302719
"`d__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__RF32_f__CAG-239_g__`",0,-0.00126321442225116,0
"`g__51-20`",0,0.0263147551214233,0
"`g__CAG-267`",0,-0.00341491643832495,0
"g__CAJLXD01",0,0.00637546382121602,0
"g__Scatocola",0,0.0139977334847252,0
"`g__CAG-977`",0,-0.011596203281721,0
"g__UBA2903",0,0.0278908918406928,0
"g__Agrobacterium",0,0.052614322462844,0
"g__Methylobacterium",0,0.0526173597593335,0
"g__Bradyrhizobium",0,0.05263079142342,0
"g__Blastomonas",0,0.0526523704497396,0
"g__Comamonas_F_589250",0,0.052679751960778,0
"g__Oxalobacter_566322",0,-0.00653545161511088,0
"g__Aphodousia",0,0.0527049836250347,0
"g__Duodenibacillus",0,-0.0253847973740238,0
"g__Mesosutterella",0,-0.0362202282542849,0
"g__Parasutterella",0,-0.00700188625320138,0
"g__Sutterella",-0.0771380860228765,-0.0137958028752537,-0.0944825402714684
"g__Turicimonas",-0.288935691997031,-0.0956804756590919,-0.292375560892313
"g__Neisseria_563205",0,-0.102689433648455,0
"g__Citrobacter_A_692098",0,0.0469467025858485,0
"g__Enterobacter_B_713587",0,0.00322672536950629,0
"g__Escherichia_710834",-0.11699267825893,-0.0122171650955462,-0.149671792818544
"g__Hafnia",0,0.0527717729701659,0
"g__Klebsiella_724518",0,0.0186185725742438,0
"g__Kluyvera_724999",0,0.0529585537844616,0
"g__Kosakonia_683478",0,0.0530731657805806,0
"g__Morganella",0,0.0531924572364693,0
"g__Pantoea_A_680430",0,0.0533110005515956,0
"g__Providencia_A_732258",0,0.0534245043866974,0
"g__Yersinia",-0.0690251910664392,-0.168614527872842,-0.268770078360396
"g__Aggregatibacter_736122",0,0.0535280182427812,0
"g__Aggregatibacter_736224",0,0.0536300672352182,0
"g__Haemophilus_A",0,0.0537222234935457,0
"g__Haemophilus_D_735815",0,-0.0107087333524575,0
"g__Mesocricetibacter",0,-0.0226388151611711,0
"g__Muribacter",0,0.0538057496745014,0
"g__Rodentibacter_A_734545",0,0.0538789076697673,0
"g__Succinivibrio",0,0.017028126468843,0
"g__Pseudomonas_E_647464",0,0.0362102225706957,0
"g__Pseudomonas_E_650326",0,0.0539604781157539,0
"g__Pseudomonas_F",0,0.0206081210439895,0
"g__Acinetobacter",0,0.0540149306268376,0
"g__Pseudoxanthomonas_A_615336",0,0.296977919196344,0
"g__Brachyspira",0,0.0540452021430462,0
"g__Pyramidobacter",0,0.0540495702417288,0
"g__Cloacibacillus",0,-0.0217763385466253,0
"g__UBA11452",0,0.0225664561461187,0
"g__UBA1732",0,-0.0243593873405841,0
"g__Victivallis",-0.0698161258305416,-0.0303121473590312,-0.050293858419339
"g__Merdousia",0,-0.00978344792871154,0
"g__QALA01",0,-0.00343064634688481,0
"g__Akkermansia",0,0.0071503010921391,0
