"Variable","Lasso_Beta","Ridge_Beta","Enet_Beta"
"g__UMGS872",0,0.0337507225307664,0
"`g__CAG-345`",0,-0.0317881781403068,0
"g__Scatoplasma",0,-0.0197427796487959,0
"g__Enteromonas",0,0.00382059541082201,0
"g__Gemella",0,0.0155694618600061,0
"g__Staphylococcus",0,-0.0107202040486665,0
"g__DTU012",0,-0.00112479793322873,0
"g__DTU014",0,0.00622138116956722,0
"g__Cetobacterium_A",-0.0344918595652844,-0.0214707286717133,-0.047457659692221
"g__Fusobacterium_A",0,0.00789233640601918,0
"g__Fusobacterium_B",0,0.028321695238508,7.77425589894228e-05
"g__Fusobacterium_C",0,0.00149403648511051,0
"g__Leptotrichia_A_993758",0,0.0169087594728931,0
"g__Sneathia",0,-0.00578996887860063,0
"`g__GWA2-37-10`",0,-0.00434125576985134,0
"g__Nanogingivalis",0,-0.0366530519172711,0
"g__Nanosynbacter",-0.0594079448380071,-0.0832049071789325,-0.14872041019396
"g__Nanosyncoccus",0,0.0169542929596864,0
"g__Saccharimonas",-0.0683036158677984,-0.0697297895790739,-0.11849866317519
"`d__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__RF32_f__CAG-239_g__`",0,-0.00171221764222478,0
"`g__51-20`",0,0.00851954394261546,0
"`g__CAG-267`",0,0.00702608292260567,0
"g__CAJLXD01",0,0.00460235841336116,0
"g__Scatocola",0,0.0142351628517845,0
"`g__CAG-977`",0,-0.00581755100084638,0
"g__UBA2903",0,0.00119390656851515,0
"g__Agrobacterium",0,0.0171387782313494,0
"g__Methylobacterium",0,0.0172362184095837,0
"g__Bradyrhizobium",0,0.0173271895211212,0
"g__Blastomonas",0,0.0174073058475944,0
"g__Comamonas_F_589250",0,0.0174751572490186,0
"g__Oxalobacter_566322",0,-0.00581292252463629,0
"g__Aphodousia",0,0.0175278545532734,0
"g__Duodenibacillus",0,-0.0127553704860268,0
"g__Mesosutterella",0,-0.00774916834072657,0
"g__Parasutterella",0,0.000623585554452309,0
"g__Sutterella",0,-0.00841948140852182,-0.014108297921159
"g__Turicimonas",0,-0.0296554251509183,0
"g__Neisseria_563205",-0.0701089830764884,-0.0862463342269956,-0.203429623892973
"g__Citrobacter_A_692098",0,-0.00151789097836343,0
"g__Enterobacter_B_713587",0,0.00198779497427137,0
"g__Escherichia_710834",-0.00507450273072119,-0.00733954633645459,-0.0185372691685131
"g__Hafnia",0,0.0177069381856199,0
"g__Klebsiella_724518",0,0.00289426588691918,0
"g__Kluyvera_724999",0,0.0180937525502203,0
"g__Kosakonia_683478",0,0.0183014949218035,0
"g__Morganella",0,0.0184870277352127,0
"g__Pantoea_A_680430",0,0.0186418888120388,0
"g__Providencia_A_732258",0,0.0187644375917453,0
"g__Yersinia",0,-0.0867891167759497,-0.0632126516195509
"g__Aggregatibacter_736122",0,0.0188618645887487,0
"g__Aggregatibacter_736224",0,0.0189398528995964,0
"g__Haemophilus_A",0,0.0189998534014938,0
"g__Haemophilus_D_735815",0,-0.00299014601085149,-0.0044449028557552
"g__Mesocricetibacter",0,0.00513596392662041,0
"g__Muribacter",0,0.0190445537747981,0
"g__Rodentibacter_A_734545",0,0.0190770638306349,0
"g__Succinivibrio",0,0.0132499772710471,0
"g__Pseudomonas_E_647464",0,0.050252236838997,0
"g__Pseudomonas_E_650326",0,0.0190819161639007,0
"g__Pseudomonas_F",0,0.000856556288333459,0
"g__Acinetobacter",0,0.019084305973412,0
"g__Pseudoxanthomonas_A_615336",0.164925767764318,0.173447575266193,0.292207138721454
"g__Brachyspira",0,0.0190305779288255,0
"g__Pyramidobacter",0,0.0189748431333591,0
"g__Cloacibacillus",0,-0.00452506700141726,0
"g__UBA11452",0,-0.00158667967020753,0
"g__UBA1732",0,-0.00851400037343547,0
"g__Victivallis",0,-0.0173492169559275,0
"g__Merdousia",0,-0.00584300809467447,0
"g__QALA01",0,-0.00314871188538517,0
"g__Akkermansia",0,0.0023117390151005,0
